sample_id,geographic_group_025deg,label,partition
4461,143_303,0,train
4462,143_303,0,train
4463,143_303,0,train
4464,143_303,0,train
4465,143_303,0,train
4466,143_303,0,train
4467,143_303,0,train
4468,143_303,0,train
4469,143_303,0,train
4470,143_303,0,train
4471,143_303,0,train
4472,143_303,0,train
4473,143_303,0,train
4474,143_303,0,train
4475,143_303,0,train
4476,143_303,0,train
4477,143_303,0,train
4478,143_303,0,train
4479,143_303,0,train
4480,143_302,0,train
4481,143_302,0,train
4482,143_302,0,train
4483,143_302,0,train
4484,143_302,0,train
4485,143_303,0,train
4486,143_303,0,train
4487,143_303,0,train
4488,143_303,0,train
4489,143_302,0,train
4490,143_302,0,train
4491,143_302,0,train
4492,143_302,0,train
4493,143_302,0,train
4494,143_302,0,train
4495,143_303,0,train
4496,143_303,0,train
4497,143_303,0,train
4498,143_303,0,train
4499,143_303,0,train
4500,143_303,0,train
4501,143_303,0,train
4502,143_303,0,train
4503,143_303,0,train
4504,143_303,0,train
4505,143_303,0,train
4506,143_303,0,train
4507,143_303,0,train
4508,143_303,0,train
4509,143_303,0,train
4510,143_303,0,train
4511,143_303,0,train
4512,143_303,0,train
4513,143_303,0,train
4514,143_303,0,train
4515,143_303,0,train
4516,143_303,0,train
4517,143_302,0,train
4518,143_302,0,train
4519,143_302,0,train
4520,143_302,0,train
4521,143_302,0,train
4522,143_302,0,train
4523,143_302,0,train
4524,143_302,0,train
4525,143_302,0,train
4526,143_302,0,train
4527,143_302,0,train
4528,143_302,0,train
4529,143_302,0,train
4530,143_302,0,train
4531,143_302,0,train
4532,143_303,0,train
4533,143_303,0,train
4534,143_303,0,train
4535,143_303,0,train
4536,143_303,0,train
4537,143_303,0,train
4538,143_303,0,train
4539,143_303,0,train
4540,143_303,0,train
4541,143_303,0,train
4542,143_303,0,train
4543,143_303,0,train
4544,143_303,0,train
4545,143_303,0,train
4546,143_303,0,train
4547,143_303,0,train
4548,143_303,0,train
4549,143_303,0,train
4550,143_303,0,train
4551,143_303,0,train
4552,143_303,0,train
4553,143_303,0,train
4554,143_303,0,train
4555,143_303,0,train
4556,143_303,0,train
4557,143_303,0,train
4558,143_303,0,train
4559,143_303,0,train
4560,143_303,0,train
4561,143_303,0,train
4562,143_303,0,train
4563,143_303,0,train
4564,143_303,0,train
4565,143_303,0,train
4566,143_303,0,train
4567,143_303,0,train
4568,143_303,0,train
4569,143_303,0,train
4570,143_303,0,train
4571,143_303,0,train
4572,143_303,0,train
4573,143_303,0,train
4574,143_303,0,train
4575,143_303,0,train
4576,143_303,0,train
4577,143_303,0,train
4578,143_303,0,train
4579,143_303,0,train
4580,143_303,0,train
4581,143_303,0,train
4582,143_303,0,train
4583,143_303,0,train
4584,143_303,0,train
4585,143_303,0,train
4586,143_303,0,train
4587,143_303,0,train
4588,143_303,0,train
4589,143_303,0,train
4590,143_303,0,train
4591,143_303,0,train
4592,143_303,0,train
4593,143_303,0,train
4594,143_303,0,train
4595,143_303,0,train
4596,143_303,0,train
4597,143_303,0,train
4598,143_303,0,train
4599,143_302,0,train
4600,143_302,0,train
4601,143_302,0,train
4602,143_302,0,train
4603,143_302,0,train
4604,143_302,0,train
4605,143_302,0,train
4606,143_302,0,train
4607,143_302,0,train
4608,143_302,0,train
4609,143_302,0,train
4610,143_302,0,train
4611,143_302,0,train
4612,143_302,0,train
4613,143_302,0,train
4614,143_302,0,train
4615,143_302,0,train
4616,143_302,0,train
4617,143_302,0,train
4618,143_302,0,train
4619,143_302,0,train
4620,143_302,0,train
4621,143_302,0,train
4622,143_302,0,train
4623,143_302,0,train
4624,143_302,0,train
4625,143_302,0,train
4626,143_302,0,train
4627,143_302,0,train
4628,143_302,0,train
4629,143_302,0,train
4630,143_302,0,train
4631,143_302,0,train
4632,143_302,0,train
4633,144_299,0,train
4634,144_300,0,validation
4635,144_300,0,validation
4636,144_300,0,validation
4637,144_300,0,validation
4638,144_299,0,train
4639,144_300,0,validation
4640,144_298,1,train
4641,144_298,1,train
4642,144_299,0,train
4643,143_300,0,train
4644,143_300,1,train
4645,143_300,1,train
4646,143_300,1,train
4647,143_300,1,train
4648,143_300,1,train
4649,143_300,1,train
4650,143_300,1,train
4651,143_300,1,train
4652,143_299,0,train
4653,143_300,1,train
4654,143_300,1,train
4655,143_300,1,train
4656,143_300,1,train
4657,143_300,1,train
4658,143_300,1,train
4659,143_300,1,train
4660,143_300,1,train
4661,143_300,1,train
4662,143_300,0,train
4663,143_300,0,train
4664,143_300,0,train
4665,143_300,0,train
4666,143_300,0,train
4667,143_300,0,train
4668,143_300,0,train
4669,143_300,0,train
4670,143_300,0,train
4671,143_300,0,train
4672,143_300,0,train
4673,142_301,0,train
4674,142_303,0,train
4675,142_302,0,validation
4676,142_302,0,validation
4677,143_299,0,train
4678,143_300,0,train
4679,143_300,0,train
4680,143_300,0,train
4681,143_300,0,train
4682,143_300,0,train
4683,143_300,0,train
4684,143_300,0,train
4685,143_300,0,train
4686,143_300,0,train
4687,143_300,0,train
4688,143_300,0,train
4689,143_300,0,train
4690,143_300,0,train
4691,143_300,0,train
4692,143_300,0,train
4693,143_300,0,train
4694,143_300,0,train
4695,143_300,0,train
4696,143_300,0,train
4697,143_300,0,train
4698,143_300,0,train
4699,143_300,0,train
4700,143_300,0,train
4701,143_300,0,train
4702,143_300,0,train
4703,143_300,0,train
4704,143_300,0,train
4705,143_300,0,train
4706,143_300,0,train
4707,143_300,0,train
4708,143_300,0,train
4709,143_300,0,train
4710,143_300,0,train
4711,143_300,0,train
4712,143_300,0,train
4713,143_300,0,train
4714,143_300,0,train
4715,143_300,0,train
4716,143_300,0,train
4717,143_300,0,train
4718,143_300,0,train
4719,143_300,0,train
4720,143_300,0,train
4721,143_300,0,train
4722,143_300,0,train
4723,143_300,0,train
4724,143_300,0,train
4725,143_300,0,train
4726,143_300,0,train
4727,143_300,0,train
4728,143_300,0,train
4729,143_300,0,train
4730,143_300,0,train
4731,143_300,0,train
4732,143_300,0,train
4733,143_300,0,train
4734,143_300,0,train
4735,143_300,0,train
4736,143_300,0,train
4737,143_300,0,train
4738,143_300,0,train
4739,143_300,0,train
4740,143_300,0,train
4741,143_300,0,train
4742,143_300,0,train
4743,143_300,0,train
4744,143_300,0,train
4745,143_300,0,train
4746,143_300,0,train
4747,143_300,0,train
4748,143_300,0,train
4749,143_300,0,train
4750,143_300,0,train
4751,144_300,0,validation
4752,144_300,0,validation
4753,144_300,0,validation
4754,144_300,0,validation
4755,144_300,0,validation
4756,144_300,0,validation
4757,144_300,0,validation
4758,143_300,0,train
4759,143_300,0,train
4760,144_300,0,validation
4761,144_300,0,validation
4762,144_300,0,validation
4763,144_300,0,validation
4764,144_300,0,validation
4765,144_300,0,validation
4766,144_300,0,validation
4767,144_300,0,validation
4768,144_300,0,validation
4769,144_300,0,validation
4770,144_300,0,validation
4771,144_300,0,validation
4772,144_300,0,validation
4773,144_300,0,validation
4774,144_300,0,validation
4775,144_300,0,validation
4776,144_300,0,validation
4777,144_300,0,validation
4778,144_300,0,validation
4779,144_300,0,validation
4780,144_300,0,validation
4781,144_300,0,validation
4782,144_300,0,validation
4783,144_300,0,validation
4784,144_300,0,validation
4785,144_300,0,validation
4786,144_300,0,validation
4787,144_300,0,validation
4788,144_300,0,validation
4789,144_300,0,validation
4790,144_300,0,validation
4791,144_300,0,validation
4792,144_300,0,validation
4793,144_300,0,validation
4794,144_300,0,validation
4795,144_300,0,validation
4796,144_300,0,validation
4797,144_300,0,validation
4798,144_300,0,validation
4799,144_300,0,validation
4800,144_300,0,validation
4801,144_300,0,validation
4802,144_300,0,validation
4803,144_300,0,validation
4804,144_300,0,validation
4805,144_300,0,validation
4806,144_300,0,validation
4807,144_300,0,validation
4808,144_300,0,validation
4809,144_300,0,validation
4810,144_300,0,validation
4811,144_300,0,validation
4812,144_300,0,validation
4813,144_300,0,validation
4814,144_300,0,validation
4815,144_300,0,validation
4816,144_300,0,validation
4817,144_300,0,validation
4818,144_301,0,test
4819,144_301,0,test
4820,144_301,0,test
4821,144_301,0,test
4822,144_301,0,test
4823,144_301,0,test
4824,144_301,0,test
4825,144_301,0,test
4826,144_301,0,test
4827,144_301,0,test
4828,144_301,0,test
4829,144_301,0,test
4830,144_301,0,test
4831,144_301,0,test
4832,144_301,0,test
4833,144_301,0,test
4834,144_301,0,test
4835,144_301,0,test
4836,144_301,0,test
4837,144_301,0,test
4838,144_301,0,test
4839,144_301,0,test
4840,144_301,0,test
4841,144_301,0,test
4842,144_301,0,test
4843,144_301,0,test
4844,144_301,0,test
4845,144_301,0,test
4846,144_301,0,test
4847,144_301,0,test
4848,144_301,0,test
4849,144_301,0,test
4850,144_301,0,test
4851,144_301,0,test
4852,144_301,0,test
4853,144_301,0,test
4854,144_301,0,test
4855,144_301,0,test
4856,144_301,0,test
4857,144_301,0,test
4858,144_301,0,test
4859,144_301,0,test
4860,144_301,0,test
4861,144_301,0,test
4862,144_301,0,test
4863,144_301,0,test
4864,144_301,0,test
4865,144_301,0,test
4866,144_301,0,test
4867,144_301,0,test
4868,144_301,0,test
4869,144_301,0,test
4870,144_301,0,test
4871,144_301,0,test
4872,144_301,0,test
4873,144_301,0,test
4874,144_301,0,test
4875,144_301,0,test
4876,144_301,0,test
4877,144_301,0,test
4878,144_301,0,test
4879,144_301,0,test
4880,144_301,0,test
4881,144_301,0,test
4882,144_301,0,test
4883,144_301,0,test
4884,144_301,0,test
4885,144_301,0,test
4886,144_301,0,test
4887,144_301,0,test
4888,144_301,0,test
4889,144_301,0,test
4890,144_301,0,test
4891,144_301,0,test
4892,144_301,0,test
4893,144_301,0,test
4894,144_301,0,test
4895,144_301,0,test
4896,144_301,0,test
4897,144_301,0,test
4898,144_300,0,validation
4899,144_300,0,validation
4900,144_300,0,validation
4901,143_301,0,train
4902,143_301,0,train
4903,144_301,0,test
4904,144_301,0,test
4905,144_300,0,validation
4906,144_300,0,validation
4907,144_301,0,test
4908,144_301,0,test
4909,144_301,0,test
4910,144_300,0,validation
4911,144_300,0,validation
4912,144_300,0,validation
4913,144_300,0,validation
4914,144_300,0,validation
4915,143_301,0,train
4916,143_301,0,train
4917,143_300,0,train
4918,143_300,0,train
4919,143_300,0,train
4920,143_300,0,train
4921,143_300,0,train
4922,143_300,0,train
4923,143_300,0,train
4924,143_300,0,train
4925,143_300,0,train
4926,143_300,0,train
4927,143_300,0,train
4928,143_300,0,train
4929,143_300,0,train
4930,143_300,0,train
4931,143_300,0,train
4932,143_300,0,train
4933,143_300,0,train
4934,143_300,0,train
4935,143_300,0,train
4936,143_300,0,train
4937,143_300,0,train
4938,143_300,0,train
4939,143_300,0,train
4940,143_300,0,train
4941,143_300,0,train
4942,143_300,0,train
4943,143_300,0,train
4944,143_300,0,train
4945,143_300,0,train
4946,143_300,0,train
4947,143_300,0,train
4948,143_300,0,train
4949,143_300,0,train
4950,143_300,0,train
4951,143_300,0,train
4952,143_300,0,train
4953,143_300,0,train
4954,143_300,0,train
4955,143_300,0,train
4956,143_300,0,train
4957,143_300,0,train
4958,143_300,0,train
4959,143_300,0,train
4960,143_300,0,train
4961,143_300,0,train
4962,143_300,0,train
4963,143_300,0,train
4964,143_300,0,train
4965,143_300,0,train
4966,143_300,0,train
4967,143_300,0,train
4968,143_300,0,train
4969,144_301,0,test
4970,144_301,0,test
4971,144_301,0,test
4972,144_301,0,test
4973,144_301,0,test
4974,144_301,0,test
4975,144_301,0,test
4976,144_301,0,test
4977,144_301,0,test
4978,144_301,0,test
4979,144_301,0,test
4980,144_301,0,test
4981,144_301,0,test
4982,144_301,0,test
4983,144_301,0,test
4984,144_301,0,test
4985,144_301,0,test
4986,144_301,0,test
4987,144_301,0,test
4988,144_301,0,test
4989,144_301,0,test
4990,144_301,0,test
4991,144_301,0,test
4992,144_301,0,test
4993,144_301,0,test
4994,144_301,0,test
4995,144_301,0,test
4996,144_301,0,test
4997,144_301,0,test
4998,144_301,0,test
4999,144_301,0,test
5000,144_301,0,test
5001,144_301,0,test
5002,144_301,0,test
5003,144_301,0,test
5004,144_301,0,test
5005,144_301,0,test
5006,144_301,0,test
5007,144_301,0,test
5008,144_301,0,test
5009,144_301,0,test
5010,144_301,0,test
5011,144_301,0,test
5012,143_301,0,train
5013,143_301,0,train
5014,143_301,0,train
5015,143_301,0,train
5016,143_301,0,train
5017,143_301,0,train
5018,143_301,0,train
5019,143_301,0,train
5020,143_301,0,train
5021,143_301,0,train
5022,143_301,0,train
5023,143_301,0,train
5024,143_301,0,train
5025,143_302,0,train
5026,143_302,0,train
5027,143_302,0,train
5028,143_302,0,train
5029,143_302,0,train
5030,143_302,0,train
5031,143_302,0,train
5032,143_302,0,train
5033,143_302,0,train
5034,143_302,0,train
5035,143_302,0,train
5036,143_302,0,train
5037,143_302,0,train
5038,143_302,0,train
5039,143_302,0,train
5040,143_302,0,train
5041,143_302,0,train
5042,143_302,0,train
5043,143_302,0,train
5044,143_302,0,train
5045,143_302,0,train
5046,143_302,0,train
5047,143_302,0,train
5048,143_302,0,train
5049,143_302,0,train
5050,143_302,0,train
5051,143_302,0,train
5052,143_302,0,train
5053,143_302,0,train
5054,143_302,0,train
5055,143_302,0,train
5056,143_302,0,train
5057,143_302,0,train
5058,143_302,0,train
5059,143_302,0,train
5060,143_302,0,train
5061,143_302,0,train
5062,143_302,0,train
5063,143_302,0,train
5064,143_302,0,train
5065,143_302,0,train
5066,143_302,0,train
5067,143_302,0,train
5068,143_302,0,train
5069,143_302,0,train
5070,143_302,0,train
5071,143_302,0,train
5072,143_302,0,train
5073,143_302,0,train
5074,143_302,0,train
5075,143_302,0,train
5076,143_302,0,train
5077,143_302,0,train
5078,143_302,0,train
5079,143_302,0,train
5080,143_302,0,train
5081,143_302,0,train
5082,143_302,0,train
5083,143_302,0,train
5084,143_302,0,train
5085,143_302,0,train
5086,143_302,0,train
5087,143_302,0,train
5088,143_302,0,train
5089,143_302,0,train
5090,143_302,0,train
5091,143_302,0,train
5092,143_302,0,train
5093,143_302,0,train
5094,143_302,0,train
5095,143_302,0,train
5096,143_302,0,train
5097,143_302,0,train
5098,143_302,0,train
5099,143_302,0,train
5100,143_302,0,train
5101,143_302,0,train
5102,143_302,0,train
5103,143_302,0,train
5104,143_302,0,train
5105,143_302,0,train
5106,143_302,0,train
5107,143_302,0,train
5108,143_302,0,train
5109,143_302,0,train
5110,143_302,0,train
5111,143_302,0,train
5112,143_302,0,train
5113,143_302,0,train
5114,143_302,0,train
5115,143_302,0,train
5116,143_302,0,train
5117,143_302,0,train
5118,143_302,0,train
5119,143_302,0,train
5120,143_302,0,train
5121,143_302,0,train
5122,143_302,0,train
5123,143_302,0,train
5124,143_302,0,train
5125,143_302,0,train
5126,143_302,0,train
5127,143_302,0,train
5128,143_302,0,train
5129,143_302,0,train
5130,143_302,0,train
5131,143_302,0,train
5132,143_302,0,train
5133,143_302,0,train
5134,143_302,0,train
5135,143_302,0,train
5136,143_302,0,train
5137,143_302,0,train
5138,143_302,0,train
5139,143_302,0,train
5140,143_302,0,train
5141,143_302,0,train
5142,143_302,0,train
5143,143_302,0,train
5144,143_302,0,train
5145,143_302,0,train
5146,143_302,0,train
5147,143_302,0,train
5148,143_302,0,train
5149,143_302,0,train
5150,143_302,0,train
5151,143_302,0,train
5152,143_302,0,train
5153,143_302,0,train
5154,143_302,0,train
5155,143_302,0,train
5156,143_302,0,train
5157,143_302,0,train
5158,143_302,0,train
5159,143_302,0,train
5160,143_302,0,train
5161,143_302,0,train
5162,143_302,0,train
5163,143_302,0,train
5164,143_302,0,train
5165,143_302,0,train
5166,143_302,0,train
5167,143_302,0,train
5168,143_302,0,train
5169,143_302,0,train
5170,143_302,0,train
5171,143_302,0,train
5172,143_302,0,train
5173,143_302,0,train
5174,143_302,0,train
5175,143_302,0,train
5176,143_302,0,train
5177,143_302,0,train
5178,143_302,0,train
5179,143_302,0,train
5180,143_302,0,train
5181,143_302,0,train
5182,143_302,0,train
5183,143_302,0,train
5184,143_302,0,train
5185,143_302,0,train
5186,143_302,0,train
5187,143_302,0,train
5188,143_302,0,train
5189,143_302,0,train
5190,143_302,0,train
5191,143_302,0,train
5192,143_302,0,train
5193,143_302,0,train
5194,143_302,0,train
5195,143_302,0,train
5196,143_302,0,train
5197,143_302,0,train
5198,143_302,0,train
5199,143_302,0,train
5200,143_302,0,train
5201,143_302,0,train
5202,143_302,0,train
5203,143_302,0,train
5204,143_302,0,train
5205,143_302,0,train
5206,143_302,0,train
5207,143_302,0,train
5208,143_302,0,train
5209,143_302,0,train
5210,143_302,0,train
5211,143_302,0,train
5212,143_302,0,train
5213,143_302,0,train
5214,143_302,0,train
5215,143_302,0,train
5216,143_302,0,train
5217,143_302,0,train
5218,143_302,0,train
5219,143_302,0,train
5220,143_302,0,train
5221,143_302,0,train
5222,143_302,0,train
5223,143_302,0,train
5224,143_302,0,train
5225,143_302,0,train
5226,142_303,1,train
5227,142_303,1,train
5228,142_303,1,train
5229,142_303,1,train
5230,142_303,1,train
5231,142_303,1,train
5232,142_303,1,train
5233,142_303,1,train
5234,142_303,1,train
5235,142_303,1,train
5236,142_303,1,train
5237,142_303,1,train
5238,142_303,1,train
5239,142_303,1,train
5240,142_303,1,train
5241,142_303,1,train
5242,142_303,1,train
5243,142_303,1,train
5244,142_303,1,train
5245,142_303,1,train
5246,142_303,1,train
5247,142_303,1,train
5248,142_303,1,train
5249,142_303,1,train
5250,142_303,1,train
5251,142_303,1,train
5252,142_303,1,train
5253,142_303,1,train
5254,142_303,1,train
5255,142_303,1,train
5256,142_303,1,train
5257,142_303,1,train
5258,142_303,1,train
5259,142_303,1,train
5260,142_303,1,train
5261,142_303,1,train
5262,142_303,1,train
5263,142_303,1,train
5264,142_303,1,train
5265,142_303,1,train
5266,142_303,1,train
5267,142_303,1,train
5268,142_303,1,train
5269,142_303,1,train
5270,142_303,1,train
5271,142_303,1,train
5272,142_303,1,train
5273,142_303,1,train
5274,142_303,1,train
5275,142_303,1,train
5276,142_303,1,train
5277,142_303,1,train
5278,142_303,1,train
5279,142_303,1,train
5280,142_303,1,train
5281,142_303,1,train
5282,142_303,1,train
5283,142_303,1,train
5284,142_303,1,train
5285,142_303,1,train
5286,142_303,1,train
5287,142_303,1,train
5288,142_303,1,train
5289,142_303,1,train
5290,143_303,0,train
5291,143_303,0,train
5292,143_303,0,train
5293,143_303,0,train
5294,143_303,0,train
5295,143_303,0,train
5296,143_303,0,train
5297,143_303,0,train
5298,142_303,0,train
5299,142_303,0,train
5300,142_303,0,train
5301,142_303,0,train
5302,142_303,0,train
5303,142_303,0,train
5304,142_303,0,train
5305,142_303,1,train
5306,142_303,1,train
5307,142_303,1,train
5308,142_303,0,train
5309,142_303,0,train
5310,142_303,0,train
5311,142_303,1,train
5312,142_303,1,train
5313,142_303,1,train
5314,142_303,1,train
5315,142_303,1,train
5316,142_303,1,train
5317,142_303,1,train
5318,142_303,1,train
5319,142_303,1,train
5320,142_303,1,train
5321,142_303,1,train
5322,142_303,1,train
5323,142_303,1,train
5324,142_303,1,train
5325,143_303,0,train
5326,143_303,0,train
5327,143_303,0,train
5328,143_303,0,train
5329,143_303,0,train
5330,143_303,0,train
5331,143_303,0,train
5332,143_303,0,train
5333,143_303,0,train
5334,143_303,0,train
5335,143_303,0,train
5336,143_303,0,train
5337,143_303,0,train
5338,143_303,0,train
5339,143_303,0,train
5340,143_303,0,train
5341,143_303,0,train
5342,143_303,0,train
5343,143_303,0,train
5344,143_303,0,train
5345,143_303,0,train
5346,143_303,0,train
5347,143_303,0,train
5348,143_303,0,train
5349,143_303,0,train
5350,143_303,0,train
5351,143_303,0,train
5352,143_303,0,train
5353,143_303,0,train
5354,143_303,0,train
5355,143_303,0,train
5356,143_303,0,train
5357,143_303,0,train
5358,143_303,0,train
5359,143_303,0,train
5360,143_303,0,train
5361,143_303,0,train
5362,143_303,0,train
5363,143_303,0,train
5364,143_303,0,train
5365,143_303,0,train
5366,143_303,0,train
5367,143_303,0,train
5368,143_303,0,train
5369,143_303,0,train
5370,143_303,0,train
5371,143_303,0,train
5372,143_303,0,train
5373,143_303,0,train
5374,143_303,0,train
5375,143_303,0,train
5376,143_303,0,train
5377,143_303,0,train
5378,143_303,0,train
5379,143_303,0,train
5380,143_303,0,train
5381,143_303,0,train
5382,143_303,0,train
5383,143_303,0,train
5384,143_303,0,train
5385,143_303,0,train
5386,143_303,0,train
5387,143_303,0,train
5388,143_303,0,train
5389,143_303,0,train
5390,143_303,0,train
5391,143_303,0,train
5392,143_303,0,train
5393,143_303,0,train
5394,143_303,0,train
5395,143_303,0,train
5396,143_303,0,train
5397,143_303,0,train
5398,143_303,0,train
5399,143_303,0,train
5400,143_303,0,train
5401,143_303,0,train
5402,143_303,0,train
5403,143_303,0,train
5404,143_303,0,train
5405,143_303,0,train
5406,143_303,0,train
5407,143_303,0,train
5408,143_303,0,train
5409,143_303,0,train
5410,143_303,0,train
5411,143_303,0,train
5412,143_303,0,train
5413,143_303,0,train
5414,143_303,0,train
5415,143_303,0,train
5416,143_303,0,train
5417,143_303,0,train
5418,143_303,0,train
5419,143_303,0,train
5420,143_303,0,train
5421,143_303,0,train
5422,143_303,0,train
5423,143_303,0,train
5424,143_303,0,train
5425,143_303,0,train
5426,143_303,0,train
5427,143_303,0,train
5428,143_303,0,train
5429,143_303,0,train
5430,143_303,0,train
5431,143_303,0,train
5432,143_303,0,train
5433,143_303,0,train
5434,143_303,0,train
5435,143_304,0,train
5436,143_304,0,train
5437,143_304,0,train
5438,143_304,0,train
5439,143_303,0,train
5440,143_303,0,train
5441,143_303,0,train
5442,143_303,0,train
5443,143_303,0,train
5444,143_303,0,train
5445,143_303,0,train
5446,143_304,0,train
5447,143_304,0,train
5448,143_304,0,train
5449,143_303,0,train
5450,143_303,0,train
5451,143_303,0,train
5452,143_303,0,train
5453,143_303,0,train
5454,143_303,0,train
5455,143_303,0,train
5456,143_303,0,train
5457,143_303,0,train
5458,143_303,0,train
5459,143_303,0,train
5460,143_303,0,train
5461,143_303,0,train
5462,143_303,0,train
5463,143_303,0,train
5464,143_303,0,train
5465,143_303,0,train
5466,143_303,0,train
5467,143_303,0,train
5468,143_303,0,train
5469,143_303,0,train
5470,143_303,0,train
5471,143_303,0,train
5472,143_303,0,train
5473,143_303,0,train
5474,143_303,0,train
5475,143_303,0,train
5476,143_303,0,train
5477,143_303,0,train
5478,143_303,0,train
5479,143_303,0,train
5480,143_303,0,train
5481,143_303,0,train
5482,143_303,0,train
5483,143_303,0,train
5484,143_303,0,train
5485,143_303,0,train
5486,143_303,0,train
5487,143_303,0,train
5488,143_303,0,train
5489,143_303,0,train
5490,143_303,0,train
5491,143_303,0,train
5492,143_303,0,train
5493,143_303,0,train
5494,143_303,0,train
5495,143_303,0,train
5496,143_303,0,train
5497,143_303,0,train
5498,143_303,0,train
5499,143_303,0,train
5500,143_303,0,train
5501,143_303,0,train
5502,143_303,0,train
5503,143_303,0,train
5504,143_303,0,train
5505,143_303,0,train
5506,143_303,0,train
5507,143_303,0,train
5508,143_303,0,train
5509,143_303,0,train
5510,143_303,0,train
5511,143_303,0,train
5512,143_303,0,train
5513,143_303,0,train
5514,143_303,0,train
5515,143_303,0,train
5516,143_303,0,train
5517,143_303,0,train
5518,143_303,0,train
5519,143_303,0,train
5520,143_303,0,train
5521,143_303,0,train
5522,143_303,0,train
5523,143_303,0,train
5524,143_303,0,train
5525,143_303,0,train
5526,143_303,0,train
5527,143_303,0,train
5528,143_303,0,train
5529,143_303,0,train
5530,143_303,0,train
5531,143_303,0,train
5532,143_303,0,train
5533,143_303,0,train
5534,143_303,0,train
5535,143_303,0,train
5536,143_303,0,train
5537,143_303,0,train
5538,143_303,0,train
5539,143_305,0,train
5540,142_303,1,train
5541,142_303,1,train
5542,142_303,1,train
5543,142_303,0,train
5544,143_303,0,train
5545,143_302,0,train
5546,143_302,0,train
5547,143_302,0,train
5548,143_302,0,train
5549,143_302,0,train
5550,144_301,0,test
5551,144_301,0,test
5552,144_301,0,test
5553,143_300,0,train
5554,144_300,0,validation
5555,143_299,0,train
5556,144_299,0,train
5557,144_299,0,train
5558,145_299,0,test
5559,145_299,1,test
5560,146_303,0,train
5561,146_303,0,train
5562,146_303,0,train
5563,146_303,0,train
5564,146_303,0,train
5565,146_303,0,train
5566,146_303,0,train
5567,146_303,0,train
5568,146_303,0,train
5569,146_303,0,train
5570,146_303,0,train
5571,146_303,0,train
5572,146_303,0,train
5573,146_303,0,train
5574,146_303,0,train
5575,146_303,0,train
5576,146_303,0,train
5577,146_303,0,train
5578,146_303,0,train
5579,146_303,0,train
5580,146_303,0,train
5581,145_303,0,test
5582,145_303,0,test
5583,145_303,0,test
5584,145_303,0,test
5585,145_303,0,test
5586,145_303,0,test
5587,145_303,0,test
5588,145_303,0,test
5589,145_303,0,test
5590,145_303,0,test
5591,145_303,0,test
5592,145_303,0,test
5593,145_303,0,test
5594,145_303,0,test
5595,145_303,0,test
5596,145_303,0,test
5597,145_302,0,train
5598,145_302,0,train
5599,146_302,0,validation
5600,146_302,0,validation
5601,146_302,0,validation
5602,146_302,0,validation
5603,146_302,0,validation
5604,146_302,0,validation
5605,146_302,0,validation
5606,146_302,0,validation
5607,146_302,0,validation
5608,146_302,0,validation
5609,146_302,0,validation
5610,146_302,0,validation
5611,146_302,0,validation
5612,145_302,0,train
5613,145_302,0,train
5614,145_302,0,train
5615,145_302,0,train
5616,145_302,0,train
5617,145_302,0,train
5618,145_302,0,train
5619,145_302,0,train
5620,145_302,0,train
5621,145_302,0,train
5622,145_302,0,train
5623,145_302,0,train
5624,145_302,0,train
5625,145_302,0,train
5626,145_302,0,train
5627,145_302,0,train
5628,145_302,0,train
5629,145_302,0,train
5630,145_302,0,train
5631,145_302,0,train
5632,145_302,0,train
5633,145_302,0,train
5634,145_302,0,train
5635,145_302,0,train
5636,145_302,0,train
5637,145_302,0,train
5638,145_302,0,train
5639,145_302,0,train
5640,145_302,0,train
5641,145_302,0,train
5642,145_302,0,train
5643,145_302,0,train
5644,145_302,0,train
5645,145_302,0,train
5646,145_302,0,train
5647,145_302,0,train
5648,145_302,0,train
5649,145_302,0,train
5650,145_302,0,train
5651,145_302,0,train
5652,145_302,0,train
5653,145_302,0,train
5654,145_302,0,train
5655,145_302,0,train
5656,145_302,0,train
5657,145_302,0,train
5658,145_302,0,train
5659,145_302,0,train
5660,145_302,0,train
5661,145_302,0,train
5662,145_302,0,train
5663,145_302,0,train
5664,145_302,0,train
5665,145_302,0,train
5666,145_302,0,train
5667,145_302,0,train
5668,145_302,0,train
5669,145_302,0,train
5670,145_302,0,train
5671,145_302,0,train
5672,145_302,0,train
5673,145_302,0,train
5674,145_302,0,train
5675,145_302,0,train
5676,145_302,0,train
5677,145_302,0,train
5678,145_302,0,train
5679,145_302,0,train
5680,145_302,0,train
5681,145_302,0,train
5682,145_302,0,train
5683,145_302,0,train
5684,145_302,0,train
5685,145_302,0,train
5686,145_302,0,train
5687,145_302,0,train
5688,145_302,0,train
5689,145_302,0,train
5690,145_302,0,train
5691,145_302,0,train
5692,145_302,0,train
5693,145_302,0,train
5694,145_302,0,train
5695,145_302,0,train
5696,145_302,0,train
5697,145_302,0,train
5698,145_302,0,train
5699,145_302,0,train
5700,145_302,0,train
5701,145_302,0,train
5702,145_302,0,train
5703,145_302,0,train
5704,145_302,0,train
5705,146_302,0,validation
5706,146_302,0,validation
5707,146_302,0,validation
5708,146_302,0,validation
5709,145_302,0,train
5710,145_301,1,train
5711,145_301,1,train
5712,145_301,1,train
5713,145_301,1,train
5714,145_301,1,train
5715,145_301,1,train
5716,145_301,1,train
5717,145_301,1,train
5718,145_301,1,train
5719,145_301,1,train
5720,145_301,1,train
5721,145_301,1,train
